,r1_Bulletins valables,Commune,No_GE,r1_participation,r1_20001,r1_20002,r1_20003,r1_20004,r1_20005,r1_20006,r1_20007,r1_20008,r1_20009,r1_20010,r1_20011,r1_20012,r1_20013,r1_20014,r1_20015,r1_20016,r1_20017,r1_20018,r1_20019,r1_20020,r1_20021,r1_20022,r1_20023,r1_20024,r1_20025,r1_20026,r1_20027,r1_20028,r1_20029,r1_20030,r1_20031,Commune_check_x,No_x,r1_20001_per100,r1_20002_per100,r1_20003_per100,r1_20004_per100,r1_20005_per100,r1_20006_per100,r1_20007_per100,r1_20008_per100,r1_20009_per100,r1_20010_per100,r1_20011_per100,r1_20012_per100,r1_20013_per100,r1_20014_per100,r1_20015_per100,r1_20016_per100,r1_20017_per100,r1_20018_per100,r1_20019_per100,r1_20020_per100,r1_20021_per100,r1_20022_per100,r1_20023_per100,r1_20024_per100,r1_20025_per100,r1_20026_per100,r1_20027_per100,r1_20028_per100,r1_20029_per100,r1_20030_per100,r1_20031_per100,Commune_check_y,No_y,Commune_check,No,r2_Bulletins valables,r2_Commune,r2_No_GE,r2_participation,r2_20025,r2_20009,r2_20019,r2_20015,r2_20013,r2_20014,r2_20024,r2_20006,r2_20003,r2_20004,r2_20002,r2_20025_per100,r2_20009_per100,r2_20019_per100,r2_20015_per100,r2_20013_per100,r2_20014_per100,r2_20024_per100,r2_20006_per100,r2_20003_per100,r2_20004_per100,r2_20002_per100
21,649,Genthod,25,45.49,41,66,189,188,135,281,118,147,306,53,47,412,361,213,300,268,18,29,127,51,27,84,73,63,20,27,12,18,4,62,58,Genthod,6622,6.317411402157165,10.16949152542373,29.121725731895225,28.96764252696456,20.801232665639446,43.29738058551618,18.181818181818183,22.650231124807398,47.14946070878274,8.166409861325114,7.24191063174114,63.48228043143297,55.62403697996918,32.81972265023113,46.22496147919877,41.294298921417564,2.773497688751926,4.468412942989214,19.568567026194145,7.858243451463791,4.160246533127889,12.942989214175654,11.248073959938367,9.70724191063174,3.0816640986132513,4.160246533127889,1.848998459167951,2.773497688751926,0.6163328197226503,9.553158705701078,8.936825885978427,Genthod,6622,Genthod,6622,602,Genthod,25,41.39,46,368,170,394,426,268,145,294,250,259,117,7.641196013289036,61.12956810631229,28.23920265780731,65.4485049833887,70.7641196013289,44.518272425249165,24.086378737541526,48.837209302325576,41.52823920265781,43.02325581395349,19.435215946843854
22,1885,Grand-Saconnex,26,36.68,186,292,630,582,556,726,365,426,860,246,181,956,774,504,564,379,44,134,414,221,163,286,201,162,79,369,64,69,38,172,142,Grand-Saconnex,6623,9.86737400530504,15.490716180371352,33.42175066312997,30.875331564986734,29.49602122015915,38.51458885941644,19.363395225464192,22.59946949602122,45.62334217506631,13.050397877984086,9.60212201591512,50.716180371352785,41.06100795755968,26.73740053050398,29.92042440318302,20.106100795755967,2.3342175066313,7.108753315649867,21.962864721485413,11.724137931034482,8.647214854111406,15.172413793103448,10.6631299734748,8.594164456233422,4.190981432360743,19.575596816976127,3.395225464190981,3.6604774535809024,2.0159151193633953,9.124668435013263,7.5331564986737405,Grand-Saconnex,6623,Grand-Saconnex,6623,1711,Grand-Saconnex,26,32.61,185,1007,494,847,912,630,395,921,882,873,476,10.81239041496201,58.85447106954997,28.872004675628286,49.50321449444769,53.30216247808299,36.820572764465226,23.08591466978375,53.8281706604325,51.54880187025132,51.02279368790181,27.819988310929283
23,152,Gy,27,51.84,7,22,47,44,18,59,18,18,78,8,6,88,95,50,51,31,2,31,27,12,7,23,15,28,3,3,7,31,9,10,8,Gy,6624,4.605263157894736,14.473684210526317,30.92105263157895,28.947368421052634,11.842105263157894,38.81578947368421,11.842105263157894,11.842105263157894,51.31578947368421,5.263157894736842,3.9473684210526314,57.89473684210527,62.5,32.89473684210527,33.55263157894737,20.394736842105264,1.3157894736842104,20.394736842105264,17.763157894736842,7.894736842105263,4.605263157894736,15.131578947368421,9.868421052631579,18.421052631578945,1.9736842105263157,1.9736842105263157,4.605263157894736,20.394736842105264,5.921052631578947,6.578947368421052,5.263157894736842,Gy,6624,Gy,6624,144,Gy,27,48.17,11,98,38,70,98,57,53,80,63,63,41,7.638888888888889,68.05555555555556,26.38888888888889,48.61111111111111,68.05555555555556,39.58333333333333,36.80555555555556,55.55555555555556,43.75,43.75,28.47222222222222
24,275,Hermance,28,48.28,24,39,84,73,67,133,55,50,119,17,15,151,118,79,89,69,5,35,61,25,24,22,17,23,10,4,9,90,18,19,17,Hermance,6625,8.727272727272728,14.181818181818182,30.545454545454547,26.545454545454543,24.363636363636363,48.36363636363637,20.0,18.181818181818183,43.27272727272727,6.181818181818182,5.454545454545454,54.90909090909091,42.90909090909091,28.72727272727273,32.36363636363636,25.09090909090909,1.8181818181818181,12.727272727272727,22.181818181818183,9.090909090909092,8.727272727272728,8.0,6.181818181818182,8.363636363636363,3.6363636363636362,1.4545454545454546,3.272727272727273,32.72727272727273,6.545454545454546,6.909090909090909,6.181818181818182,Hermance,6625,Hermance,6625,240,Hermance,28,42.19,16,133,73,132,142,97,47,137,112,104,57,6.666666666666667,55.41666666666667,30.416666666666664,55.00000000000001,59.166666666666664,40.416666666666664,19.583333333333332,57.08333333333333,46.666666666666664,43.333333333333336,23.75
25,376,Jussy,29,47.54,15,21,99,87,69,160,53,55,221,33,31,250,220,122,171,134,12,11,112,45,28,43,40,63,16,12,13,57,6,15,24,Jussy,6626,3.9893617021276597,5.585106382978723,26.329787234042552,23.138297872340424,18.351063829787233,42.5531914893617,14.095744680851062,14.627659574468085,58.77659574468085,8.77659574468085,8.24468085106383,66.48936170212765,58.51063829787234,32.4468085106383,45.47872340425532,35.638297872340424,3.1914893617021276,2.925531914893617,29.78723404255319,11.96808510638298,7.446808510638298,11.436170212765957,10.638297872340425,16.75531914893617,4.25531914893617,3.1914893617021276,3.4574468085106385,15.159574468085108,1.5957446808510638,3.9893617021276597,6.382978723404255,Jussy,6626,Jussy,6626,332,Jussy,29,42.09,34,225,106,219,256,161,121,168,147,117,41,10.240963855421686,67.7710843373494,31.92771084337349,65.96385542168674,77.10843373493977,48.493975903614455,36.44578313253012,50.602409638554214,44.27710843373494,35.24096385542169,12.349397590361445
26,231,Laconnex,30,51.16,16,17,92,70,55,98,29,34,108,16,16,133,139,85,84,52,4,10,48,16,11,15,10,45,3,10,7,10,3,22,17,Laconnex,6627,6.926406926406926,7.35930735930736,39.82683982683983,30.303030303030305,23.809523809523807,42.42424242424242,12.554112554112553,14.71861471861472,46.75324675324675,6.926406926406926,6.926406926406926,57.57575757575758,60.17316017316018,36.79653679653679,36.36363636363637,22.51082251082251,1.7316017316017316,4.329004329004329,20.77922077922078,6.926406926406926,4.761904761904762,6.493506493506493,4.329004329004329,19.480519480519483,1.2987012987012987,4.329004329004329,3.0303030303030303,4.329004329004329,1.2987012987012987,9.523809523809524,7.35930735930736,Laconnex,6627,Laconnex,6627,258,Laconnex,30,54.47,8,163,63,125,174,116,96,121,135,101,37,3.10077519379845,63.17829457364341,24.418604651162788,48.44961240310077,67.44186046511628,44.96124031007752,37.2093023255814,46.89922480620155,52.32558139534884,39.14728682170542,14.34108527131783
27,5804,Lancy,31,37.54,686,1024,2085,1967,1818,2425,1175,1099,2931,839,706,2690,2264,1482,1483,941,208,559,1147,565,743,926,577,437,237,304,201,173,104,430,404,Lancy,6628,11.819434872501724,17.64300482425913,35.92350103376981,33.89042039972433,31.323225361819436,41.7815299793246,20.244658855961404,18.935217091660924,50.499655410062026,14.455547898001377,12.164024810475533,46.3473466574776,39.007580978635424,25.53411440385941,25.5513439007581,16.212956581667815,3.5837353549276365,9.631288766368023,19.762232942798068,9.734665747760166,12.801516195727084,15.954514128187459,9.941419710544452,7.529290144727774,4.083390764989662,5.237767057201929,3.463128876636802,2.9807029634734667,1.7918676774638183,7.408683666436939,6.960716747070986,Lancy,6628,Lancy,6628,5397,Lancy,31,33.83,596,3417,1481,2401,2905,1864,1096,2993,2764,2712,1630,11.043172132666296,63.312951639799884,27.44117102093756,44.487678339818416,53.82619974059663,34.53770613303687,20.30757828423198,55.45673522327219,51.2136372058551,50.25013896609227,30.20196405410413
28,584,Meinier,32,46.75,54,81,183,150,142,255,91,73,307,36,28,349,297,186,212,159,22,44,125,47,38,82,87,118,29,20,13,68,6,47,40,Meinier,6629,9.246575342465754,13.86986301369863,31.335616438356162,25.684931506849317,24.315068493150687,43.66438356164384,15.582191780821919,12.5,52.56849315068494,6.164383561643835,4.794520547945205,59.76027397260274,50.85616438356164,31.84931506849315,36.3013698630137,27.22602739726027,3.767123287671233,7.534246575342466,21.404109589041095,8.047945205479452,6.506849315068493,14.04109589041096,14.897260273972604,20.205479452054796,4.965753424657534,3.4246575342465753,2.2260273972602738,11.643835616438356,1.0273972602739725,8.047945205479452,6.8493150684931505,Meinier,6629,Meinier,6629,559,Meinier,32,43.3,59,362,182,318,373,253,167,275,236,210,112,10.554561717352415,64.75849731663685,32.55813953488372,56.88729874776386,66.7262969588551,45.25939177101968,29.874776386404296,49.19499105545617,42.21824686940966,37.567084078711986,20.03577817531306
29,3571,Meyrin,33,35.47,341,950,1204,1193,961,1352,584,779,1838,573,451,1649,1220,853,928,568,126,276,788,389,311,704,408,392,158,185,113,119,81,224,199,Meyrin,6630,9.549145897507701,26.603192383085972,33.71604592551106,33.40800896107533,26.911229347521704,37.86054326519182,16.35396247549706,21.8146177541305,51.47017642117054,16.045925511061327,12.629515541865025,46.17754130495659,34.16409969196303,23.886866423970876,25.98711845421451,15.905908709045086,3.528423410809297,7.728927471296555,22.06664799775973,10.893307196863624,8.70904508541025,19.714365723886868,11.425371044525342,10.977317278073368,4.424530943713246,5.180621674600952,3.164379725567068,3.332399887986558,2.2682721926631193,6.27275273032764,5.572668720246429,Meyrin,6630,Meyrin,6630,3035,Meyrin,33,28.67,331,1958,891,1303,1433,1042,833,1558,1503,1501,1225,10.906095551894564,64.51400329489292,29.357495881383855,42.932454695222404,47.21581548599671,34.332784184514004,27.44645799011532,51.33443163097199,49.522240527182866,49.456342668863265,40.362438220757824
30,3419,Onex,34,37.03,369,570,1213,1147,1028,1229,565,586,1848,563,451,1584,1338,794,832,485,88,310,772,396,338,787,454,307,145,159,99,102,62,184,195,Onex,6631,10.792629423808132,16.671541386370283,35.47821000292483,33.54782100029248,30.067271131909916,35.94618309447207,16.525299795261773,17.13951447791752,54.05089207370576,16.46680315881837,13.190991517987715,46.32933606317637,39.13424978063762,23.223164668031586,24.334600760456272,14.185434337525592,2.5738520035097983,9.066978648727698,22.57970166715414,11.582334015794093,9.885931558935361,23.018426440479672,13.278736472652822,8.979233694062591,4.241006142146827,4.650482597250658,2.895583503948523,2.98332845861363,1.8133957297455396,5.381690552793214,5.7034220532319395,Onex,6631,Onex,6631,3125,Onex,34,33.04,336,2024,907,1400,1679,997,773,1602,1597,1538,888,10.752,64.768,29.024,44.800000000000004,53.727999999999994,31.904,24.736,51.263999999999996,51.104000000000006,49.216,28.416000000000004
31,694,Perly-Certoux,35,39.69,59,75,235,194,178,286,128,80,405,78,67,382,340,230,224,132,35,45,176,89,71,107,84,70,32,34,22,23,15,41,34,Perly-Certoux,6632,8.501440922190202,10.806916426512968,33.861671469740635,27.953890489913547,25.64841498559078,41.210374639769455,18.443804034582133,11.527377521613833,58.35734870317003,11.239193083573488,9.654178674351584,55.04322766570605,48.99135446685879,33.14121037463977,32.27665706051873,19.020172910662826,5.043227665706052,6.484149855907781,25.360230547550433,12.82420749279539,10.230547550432277,15.417867435158502,12.103746397694524,10.086455331412104,4.610951008645533,4.899135446685879,3.170028818443804,3.314121037463977,2.161383285302594,5.9077809798270895,4.899135446685879,Perly-Certoux,6632,Perly-Certoux,6632,661,Perly-Certoux,35,37.19,43,438,192,355,417,289,189,367,333,284,145,6.505295007564296,66.26323751891074,29.046898638426626,53.70650529500757,63.086232980332824,43.72163388804841,28.593040847201213,55.52193645990923,50.378214826021186,42.96520423600605,21.936459909228443
32,2539,Plan-les-Ouates,36,41.81,239,368,850,783,710,1038,460,420,1308,314,248,1370,1224,834,846,562,90,198,505,236,176,333,191,193,86,106,71,80,46,197,194,Plan-les-Ouates,6633,9.413154785348562,14.493895234344231,33.47774714454509,30.838912957857424,27.96376526191414,40.88223710122095,18.117369042930285,16.541945647892874,51.51634501772351,12.367073651043718,9.767625049231981,53.95825128003151,48.20795588814494,32.84757778653013,33.32020480504136,22.1346987002757,3.5447026388341865,7.798345805435211,19.88972036234738,9.294998030720757,6.931862938164632,13.115399763686492,7.522646711303663,7.601417881055533,3.3871602993304455,4.174871996849153,2.796376526191414,3.1508467900748327,1.811736904293029,7.758960220559276,7.6408034659314685,Plan-les-Ouates,6633,Plan-les-Ouates,6633,2409,Plan-les-Ouates,36,38.86,188,1479,603,1268,1470,1021,551,1254,1114,1115,561,7.804068078040681,61.394769613947695,25.03113325031133,52.635948526359485,61.021170610211705,42.382731423827316,22.872561228725612,52.054794520547944,46.243254462432546,46.28476546284765,23.28767123287671
33,657,Pregny-Chambésy,37,45.37,56,66,190,173,164,260,122,120,311,63,45,399,349,210,308,239,20,29,147,79,58,82,67,58,18,38,14,30,11,53,56,Pregny-Chambésy,6634,8.52359208523592,10.045662100456621,28.9193302891933,26.331811263318112,24.961948249619482,39.5738203957382,18.56925418569254,18.2648401826484,47.336377473363775,9.58904109589041,6.8493150684931505,60.73059360730594,53.12024353120244,31.963470319634702,46.87975646879756,36.37747336377473,3.0441400304414,4.41400304414003,22.37442922374429,12.02435312024353,8.82800608828006,12.480974124809741,10.197869101978691,8.82800608828006,2.73972602739726,5.78386605783866,2.13089802130898,4.5662100456621,1.67427701674277,8.06697108066971,8.52359208523592,Pregny-Chambésy,6634,Pregny-Chambésy,6634,586,Pregny-Chambésy,37,39.8,43,333,173,384,386,268,135,290,235,241,134,7.337883959044368,56.8259385665529,29.522184300341298,65.52901023890784,65.8703071672355,45.73378839590443,23.037542662116042,49.48805460750853,40.1023890784983,41.12627986348123,22.866894197952217
34,193,Presinge,38,45.39,20,34,73,72,50,83,36,32,94,13,10,103,100,60,58,45,6,18,40,18,8,20,14,37,7,12,9,26,4,17,20,Presinge,6635,10.362694300518134,17.616580310880828,37.82383419689119,37.30569948186528,25.906735751295333,43.005181347150256,18.65284974093264,16.580310880829018,48.704663212435236,6.7357512953367875,5.181347150259067,53.36787564766839,51.813471502590666,31.088082901554404,30.05181347150259,23.316062176165804,3.1088082901554404,9.32642487046632,20.72538860103627,9.32642487046632,4.145077720207254,10.362694300518134,7.253886010362693,19.170984455958546,3.6269430051813467,6.217616580310881,4.66321243523316,13.471502590673575,2.072538860103627,8.808290155440414,10.362694300518134,Presinge,6635,Presinge,6635,203,Presinge,38,45.31,19,119,47,104,136,80,83,113,113,106,50,9.35960591133005,58.620689655172406,23.15270935960591,51.231527093596064,66.99507389162561,39.40886699507389,40.88669950738916,55.66502463054187,55.66502463054187,52.21674876847291,24.63054187192118
35,639,Puplinge,39,43.45,66,97,215,219,193,320,146,131,338,65,44,319,321,168,221,163,26,50,156,84,58,69,53,66,18,28,20,55,12,60,56,Puplinge,6636,10.328638497652582,15.179968701095461,33.64632237871675,34.27230046948357,30.203442879499214,50.07824726134585,22.848200312989047,20.50078247261346,52.895148669796555,10.172143974960877,6.885758998435055,49.92175273865415,50.23474178403756,26.291079812206576,34.58528951486698,25.508607198748045,4.068857589984351,7.82472613458529,24.413145539906104,13.145539906103288,9.076682316118937,10.7981220657277,8.294209702660407,10.328638497652582,2.8169014084507045,4.381846635367762,3.1298904538341157,8.607198748043817,1.8779342723004695,9.389671361502346,8.763693270735525,Puplinge,6636,Puplinge,6636,621,Puplinge,39,41.16,56,399,173,348,393,237,207,366,303,299,165,9.017713365539452,64.25120772946859,27.858293075684383,56.038647342995176,63.28502415458937,38.164251207729464,33.33333333333333,58.93719806763285,48.792270531400966,48.148148148148145,26.570048309178745
36,178,Russin,40,54.73,13,24,60,63,58,86,33,34,96,8,7,104,105,60,59,33,8,11,42,12,12,17,9,71,4,4,1,8,3,9,7,Russin,6637,7.303370786516854,13.48314606741573,33.70786516853933,35.39325842696629,32.58426966292135,48.31460674157304,18.53932584269663,19.101123595505616,53.93258426966292,4.49438202247191,3.932584269662921,58.42696629213483,58.98876404494382,33.70786516853933,33.146067415730336,18.53932584269663,4.49438202247191,6.179775280898876,23.595505617977526,6.741573033707865,6.741573033707865,9.550561797752808,5.056179775280898,39.8876404494382,2.247191011235955,2.247191011235955,0.5617977528089888,4.49438202247191,1.6853932584269662,5.056179775280898,3.932584269662921,Russin,6637,Russin,6637,162,Russin,40,48.95,7,96,44,79,106,68,82,88,80,75,42,4.320987654320987,59.25925925925925,27.160493827160494,48.76543209876543,65.4320987654321,41.9753086419753,50.617283950617285,54.32098765432099,49.382716049382715,46.2962962962963,25.925925925925924
37,1001,Satigny,41,45.75,69,128,332,327,240,424,176,206,511,97,62,540,493,295,346,235,26,57,185,84,48,92,64,506,20,24,22,18,9,76,74,Satigny,6638,6.893106893106893,12.787212787212788,33.166833166833165,32.667332667332666,23.976023976023978,42.357642357642355,17.582417582417584,20.579420579420578,51.048951048951054,9.69030969030969,6.193806193806194,53.94605394605395,49.25074925074925,29.47052947052947,34.565434565434565,23.476523476523475,2.5974025974025974,5.694305694305695,18.48151848151848,8.391608391608392,4.795204795204795,9.19080919080919,6.393606393606394,50.54945054945055,1.998001998001998,2.3976023976023977,2.197802197802198,1.7982017982017984,0.8991008991008992,7.592407592407592,7.392607392607392,Satigny,6638,Satigny,6638,965,Satigny,41,43.21,46,545,227,489,592,368,614,493,463,494,216,4.766839378238342,56.476683937823836,23.523316062176168,50.673575129533674,61.34715025906736,38.134715025906736,63.626943005181346,51.0880829015544,47.979274611398964,51.19170984455958,22.383419689119172
38,251,Soral,42,45.83,20,36,74,73,61,98,35,47,134,22,15,151,147,84,103,69,13,19,51,20,16,25,16,107,12,6,3,9,3,16,11,Soral,6639,7.968127490039841,14.342629482071715,29.482071713147413,29.08366533864542,24.302788844621514,39.04382470119522,13.94422310756972,18.725099601593627,53.38645418326693,8.764940239043826,5.9760956175298805,60.1593625498008,58.56573705179283,33.46613545816733,41.03585657370518,27.490039840637447,5.179282868525896,7.569721115537849,20.318725099601593,7.968127490039841,6.374501992031872,9.9601593625498,6.374501992031872,42.62948207171315,4.780876494023905,2.3904382470119523,1.1952191235059761,3.5856573705179287,1.1952191235059761,6.374501992031872,4.382470119521913,Soral,6639,Soral,6639,250,Soral,42,45.26,19,156,46,132,171,101,148,115,106,102,55,7.6,62.4,18.4,52.800000000000004,68.4,40.400000000000006,59.199999999999996,46.0,42.4,40.8,22.0
39,2982,Thônex,43,41.09,282,418,854,818,751,1118,533,482,1494,325,294,1606,1373,914,1098,903,95,215,720,320,233,478,347,218,156,111,95,137,64,228,240,Thônex,6640,9.456740442655935,14.017437961099933,28.638497652582164,27.431254191817573,25.184439973172367,37.4916163648558,17.87391012743125,16.163648558014756,50.10060362173038,10.898725687458082,9.859154929577464,53.85647216633133,46.0429242119383,30.650570087189806,36.820925553319924,30.28169014084507,3.1857813547954397,7.20992622401073,24.14486921529175,10.731052984574111,7.813547954393024,16.02951039570758,11.636485580147552,7.310529845741113,5.23138832997988,3.722334004024145,3.1857813547954397,4.594232059020791,2.1462105969148224,7.645875251509055,8.048289738430583,Thônex,6640,Thônex,6640,2530,Thônex,43,34.03,338,1569,791,1430,1489,1060,552,1284,1091,1092,609,13.359683794466404,62.01581027667984,31.264822134387355,56.52173913043478,58.85375494071147,41.89723320158103,21.818181818181817,50.750988142292485,43.12252964426877,43.16205533596838,24.07114624505929
40,668,Troinex,44,46.57,52,82,225,183,184,278,139,120,331,44,36,416,365,265,302,232,27,54,123,44,37,59,43,62,18,25,19,22,14,58,57,Troinex,6641,7.784431137724551,12.275449101796406,33.68263473053892,27.395209580838326,27.54491017964072,41.61676646706587,20.808383233532936,17.964071856287426,49.550898203592816,6.58682634730539,5.389221556886228,62.27544910179641,54.64071856287425,39.67065868263473,45.209580838323355,34.73053892215569,4.04191616766467,8.08383233532934,18.41317365269461,6.58682634730539,5.538922155688622,8.832335329341317,6.437125748502994,9.281437125748502,2.694610778443114,3.74251497005988,2.844311377245509,3.293413173652695,2.095808383233533,8.682634730538922,8.532934131736528,Troinex,6641,Troinex,6641,619,Troinex,44,41.81,36,366,151,382,415,292,167,314,282,281,147,5.815831987075929,59.12762520193861,24.394184168012924,61.7124394184168,67.04361873990307,47.172859450726975,26.978998384491113,50.72697899838449,45.55735056542811,45.39579967689822,23.747980613893375
41,681,Vandoeuvres,45,48.1,33,46,129,116,116,180,83,70,282,25,33,463,408,276,365,334,18,28,193,89,52,85,176,52,14,17,20,33,14,48,45,Vandoeuvres,6642,4.845814977973569,6.7547723935389135,18.94273127753304,17.033773861967695,17.033773861967695,26.431718061674008,12.187958883994126,10.279001468428781,41.409691629955944,3.671071953010279,4.845814977973569,67.98825256975036,59.91189427312775,40.52863436123348,53.59765051395007,49.04552129221732,2.643171806167401,4.1116005873715125,28.34067547723935,13.069016152716593,7.63582966226138,12.481644640234949,25.844346549192366,7.63582966226138,2.0558002936857562,2.4963289280469896,2.936857562408223,4.845814977973569,2.0558002936857562,7.048458149779736,6.607929515418502,Vandoeuvres,6642,Vandoeuvres,6642,592,Vandoeuvres,45,41.4,39,351,229,443,455,323,106,219,173,171,83,6.587837837837837,59.29054054054054,38.682432432432435,74.83108108108108,76.8581081081081,54.560810810810814,17.905405405405407,36.99324324324324,29.222972972972972,28.885135135135137,14.020270270270272
42,5129,Vernier,46,35.31,555,870,1643,2883,1553,1768,820,1973,2388,1179,661,2095,1482,1032,996,578,173,429,1016,522,431,957,510,424,227,233,162,167,106,266,259,Vernier,6643,10.820822772470267,16.96237083252096,32.03353480210567,56.20978748294014,30.27880678494833,34.47065704815754,15.987521934100215,38.46753753168259,46.55878338857477,22.98693702476116,12.887502437122247,40.846168843829204,28.894521349190878,20.120881263404172,19.418990056541237,11.26925326574381,3.3729771885357773,8.364203548449991,19.808929615909534,10.177422499512575,8.403197504386819,18.658607915773054,9.943458763891597,8.266718658607916,4.425813998830181,4.54279586664067,3.158510430883213,3.2559953207252876,2.066679664651979,5.186196139598363,5.049717293819458,Vernier,6643,Vernier,6643,4429,Vernier,46,29.21,493,2594,1130,1717,1878,1327,939,2315,2219,3104,1358,11.131180853465795,58.56852562655227,25.513659968390158,38.76721607586362,42.4023481598555,29.961616617746667,21.20117407992775,52.2691352449763,50.10160307067058,70.08354030255136,30.661548882366223
43,2041,Versoix,47,34.71,199,292,722,618,605,909,451,435,975,223,185,1110,861,620,695,476,75,139,418,235,184,278,179,137,84,108,40,52,27,145,164,Versoix,6644,9.750122488975991,14.306712395884372,35.374816266536016,30.279274865262128,29.642332190102888,44.53699167074963,22.097011268985792,21.31308182263596,47.77070063694268,10.926016658500735,9.064184223419893,54.38510534051936,42.18520333170015,30.377266046055855,34.05193532582068,23.321901028907398,3.674669279764821,6.810387065164135,20.48015678588927,11.513963743263107,9.015188633023028,13.62077413032827,8.770210681038707,6.712395884370406,4.1156295933366,5.291523762861342,1.9598236158745712,2.547770700636943,1.3228809407153355,7.1043606075453205,8.035276825085742,Versoix,6644,Versoix,6644,1743,Versoix,47,29.11,159,1037,449,890,982,681,370,994,922,854,444,9.122203098106713,59.49512335054504,25.760183591508895,51.061388410786,56.33964429145152,39.070567986230635,21.227768215720022,57.028112449799195,52.89730349971313,48.99598393574297,25.47332185886403
44,2864,Veyrier,48,44.4,195,298,836,726,594,1084,469,411,1399,223,200,1867,1628,1033,1282,1005,64,169,623,283,205,303,293,247,63,82,72,95,89,269,232,Veyrier,6645,6.808659217877095,10.405027932960893,29.18994413407821,25.34916201117318,20.74022346368715,37.849162011173185,16.37569832402235,14.350558659217876,48.847765363128495,7.786312849162011,6.983240223463687,65.18854748603353,56.84357541899442,36.06843575418994,44.762569832402235,35.090782122905026,2.2346368715083798,5.900837988826815,21.752793296089383,9.881284916201118,7.157821229050279,10.579608938547485,10.230446927374302,8.624301675977653,2.1997206703910615,2.863128491620112,2.5139664804469275,3.3170391061452515,3.1075418994413404,9.39245810055866,8.100558659217876,Veyrier,6645,Veyrier,6645,2527,Veyrier,48,38.33,204,1483,725,1593,1764,1151,570,1200,1083,1069,481,8.072813612979818,58.686189157103286,28.690146418678275,63.0391768895924,69.80609418282549,45.54808072813613,22.55639097744361,47.48713889988128,42.857142857142854,42.30312623664424,19.034428175702413
